model_id,feature_set,task,split,fold,pos_stratum,label,precision,recall,f1,support,confusion_matrix_labels,confusion_matrix
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,NOUN,du,0.6153846153846154,0.8888888888888888,0.7272727272727273,9,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [2, 113, 18], [3, 45, 398]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,NOUN,pl,0.710691823899371,0.849624060150376,0.773972602739726,133,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [2, 113, 18], [3, 45, 398]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,NOUN,sg,0.9567307692307693,0.8923766816143498,0.9234338747099768,446,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [2, 113, 18], [3, 45, 398]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,VERB,du,0.6666666666666666,1.0,0.8,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [1, 8, 3], [0, 6, 177]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,VERB,pl,0.5714285714285714,0.6666666666666666,0.6153846153846154,12,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [1, 8, 3], [0, 6, 177]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,VERB,sg,0.9833333333333333,0.9672131147540983,0.9752066115702479,183,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [1, 8, 3], [0, 6, 177]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,all,du,0.625,0.9090909090909091,0.7407407407407407,11,"[""du"", ""pl"", ""sg""]","[[10, 1, 0], [3, 126, 21], [3, 61, 715]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,all,pl,0.6702127659574468,0.84,0.7455621301775148,150,"[""du"", ""pl"", ""sg""]","[[10, 1, 0], [3, 126, 21], [3, 61, 715]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,2,all,sg,0.9714673913043478,0.9178433889602053,0.9438943894389439,779,"[""du"", ""pl"", ""sg""]","[[10, 1, 0], [3, 126, 21], [3, 61, 715]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,ADJ,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 0, 167]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,ADJ,pl,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 0, 167]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,ADJ,sg,1.0,1.0,1.0,167,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 0, 167]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,NOUN,du,1.0,0.8888888888888888,0.9411764705882353,9,"[""du"", ""pl"", ""sg""]","[[8, 0, 1], [0, 99, 13], [0, 14, 476]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,NOUN,pl,0.8761061946902655,0.8839285714285714,0.88,112,"[""du"", ""pl"", ""sg""]","[[8, 0, 1], [0, 99, 13], [0, 14, 476]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,NOUN,sg,0.9714285714285714,0.9714285714285714,0.9714285714285714,490,"[""du"", ""pl"", ""sg""]","[[8, 0, 1], [0, 99, 13], [0, 14, 476]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,VERB,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 5, 3], [2, 32, 115]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,VERB,pl,0.13513513513513514,0.625,0.2222222222222222,8,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 5, 3], [2, 32, 115]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,VERB,sg,0.9663865546218487,0.7718120805369127,0.8582089552238806,149,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 5, 3], [2, 32, 115]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,all,du,0.8333333333333334,0.8333333333333334,0.8333333333333334,12,"[""du"", ""pl"", ""sg""]","[[10, 0, 2], [0, 106, 16], [2, 46, 758]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,all,pl,0.6973684210526315,0.8688524590163934,0.7737226277372263,122,"[""du"", ""pl"", ""sg""]","[[10, 0, 2], [0, 106, 16], [2, 46, 758]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,3,all,sg,0.9768041237113402,0.9404466501240695,0.9582806573957017,806,"[""du"", ""pl"", ""sg""]","[[10, 0, 2], [0, 106, 16], [2, 46, 758]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,ADJ,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 2, 0], [0, 3, 241]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,ADJ,pl,0.4,1.0,0.5714285714285714,2,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 2, 0], [0, 3, 241]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,ADJ,sg,0.9917695473251029,0.9877049180327869,0.9897330595482546,244,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 2, 0], [0, 3, 241]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,NOUN,du,0.5,0.5,0.5,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [1, 86, 26], [0, 34, 389]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,NOUN,pl,0.7166666666666667,0.7610619469026548,0.7381974248927039,113,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [1, 86, 26], [0, 34, 389]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,NOUN,sg,0.9350961538461539,0.9196217494089834,0.9272943980929678,423,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [1, 86, 26], [0, 34, 389]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,VERB,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 4, 0], [0, 3, 144]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,VERB,pl,0.5714285714285714,1.0,0.7272727272727273,4,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 4, 0], [0, 3, 144]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,VERB,sg,1.0,0.9795918367346939,0.9896907216494846,147,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 4, 0], [0, 3, 144]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,all,du,0.75,0.5,0.6,6,"[""du"", ""pl"", ""sg""]","[[3, 0, 3], [1, 92, 26], [0, 40, 774]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,all,pl,0.696969696969697,0.773109243697479,0.7330677290836654,119,"[""du"", ""pl"", ""sg""]","[[3, 0, 3], [1, 92, 26], [0, 40, 774]]"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,4,all,sg,0.9638854296388543,0.9508599508599509,0.9573283858998145,814,"[""du"", ""pl"", ""sg""]","[[3, 0, 3], [1, 92, 26], [0, 40, 774]]"
llama-3.2-1b,full_prompt_final,number,random,0,ADJ,pl,0.5,1.0,0.6666666666666666,1,"[""pl"", ""sg""]","[[1, 0], [1, 177]]"
llama-3.2-1b,full_prompt_final,number,random,0,ADJ,sg,1.0,0.9943820224719101,0.9971830985915493,178,"[""pl"", ""sg""]","[[1, 0], [1, 177]]"
llama-3.2-1b,full_prompt_final,number,random,0,NOUN,du,1.0,0.875,0.9333333333333333,8,"[""du"", ""pl"", ""sg""]","[[7, 0, 1], [0, 124, 6], [0, 7, 459]]"
llama-3.2-1b,full_prompt_final,number,random,0,NOUN,pl,0.9465648854961832,0.9538461538461539,0.9501915708812261,130,"[""du"", ""pl"", ""sg""]","[[7, 0, 1], [0, 124, 6], [0, 7, 459]]"
llama-3.2-1b,full_prompt_final,number,random,0,NOUN,sg,0.9849785407725322,0.9849785407725322,0.9849785407725322,466,"[""du"", ""pl"", ""sg""]","[[7, 0, 1], [0, 124, 6], [0, 7, 459]]"
llama-3.2-1b,full_prompt_final,number,random,0,VERB,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 8, 1], [1, 2, 144]]"
llama-3.2-1b,full_prompt_final,number,random,0,VERB,pl,0.7272727272727273,0.8888888888888888,0.8,9,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 8, 1], [1, 2, 144]]"
llama-3.2-1b,full_prompt_final,number,random,0,VERB,sg,0.993103448275862,0.9795918367346939,0.9863013698630136,147,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 8, 1], [1, 2, 144]]"
llama-3.2-1b,full_prompt_final,number,random,0,all,du,0.875,0.7777777777777778,0.8235294117647058,9,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 133, 7], [1, 10, 780]]"
llama-3.2-1b,full_prompt_final,number,random,0,all,pl,0.9236111111111112,0.95,0.9366197183098591,140,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 133, 7], [1, 10, 780]]"
llama-3.2-1b,full_prompt_final,number,random,0,all,sg,0.9898477157360406,0.9860935524652339,0.9879670677644079,791,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 133, 7], [1, 10, 780]]"
llama-3.2-1b,full_prompt_final,number,random,1,ADJ,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 6, 0], [0, 0, 186]]"
llama-3.2-1b,full_prompt_final,number,random,1,ADJ,pl,1.0,1.0,1.0,6,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 6, 0], [0, 0, 186]]"
llama-3.2-1b,full_prompt_final,number,random,1,ADJ,sg,1.0,1.0,1.0,186,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 6, 0], [0, 0, 186]]"
llama-3.2-1b,full_prompt_final,number,random,1,NOUN,du,1.0,1.0,1.0,6,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 115, 10], [0, 11, 438]]"
llama-3.2-1b,full_prompt_final,number,random,1,NOUN,pl,0.9126984126984127,0.92,0.9163346613545816,125,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 115, 10], [0, 11, 438]]"
llama-3.2-1b,full_prompt_final,number,random,1,NOUN,sg,0.9776785714285714,0.9755011135857461,0.9765886287625418,449,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 115, 10], [0, 11, 438]]"
llama-3.2-1b,full_prompt_final,number,random,1,VERB,du,1.0,1.0,1.0,1,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 3, 153]]"
llama-3.2-1b,full_prompt_final,number,random,1,VERB,pl,0.7272727272727273,0.8888888888888888,0.8,9,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 3, 153]]"
llama-3.2-1b,full_prompt_final,number,random,1,VERB,sg,0.9935064935064936,0.9807692307692307,0.9870967741935484,156,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 3, 153]]"
llama-3.2-1b,full_prompt_final,number,random,1,all,du,1.0,1.0,1.0,9,"[""du"", ""pl"", ""sg""]","[[9, 0, 0], [0, 129, 11], [0, 14, 777]]"
llama-3.2-1b,full_prompt_final,number,random,1,all,pl,0.9020979020979021,0.9214285714285714,0.911660777385159,140,"[""du"", ""pl"", ""sg""]","[[9, 0, 0], [0, 129, 11], [0, 14, 777]]"
llama-3.2-1b,full_prompt_final,number,random,1,all,sg,0.9860406091370558,0.9823008849557522,0.9841671944268524,791,"[""du"", ""pl"", ""sg""]","[[9, 0, 0], [0, 129, 11], [0, 14, 777]]"
llama-3.2-1b,full_prompt_final,number,random,2,ADJ,pl,0.375,1.0,0.5454545454545454,3,"[""pl"", ""sg""]","[[3, 0], [5, 161]]"
llama-3.2-1b,full_prompt_final,number,random,2,ADJ,sg,1.0,0.9698795180722891,0.9847094801223242,166,"[""pl"", ""sg""]","[[3, 0], [5, 161]]"
llama-3.2-1b,full_prompt_final,number,random,2,NOUN,du,1.0,0.6666666666666666,0.8,6,"[""du"", ""pl"", ""sg""]","[[4, 1, 1], [0, 121, 5], [0, 11, 451]]"
llama-3.2-1b,full_prompt_final,number,random,2,NOUN,pl,0.9097744360902256,0.9603174603174603,0.9343629343629344,126,"[""du"", ""pl"", ""sg""]","[[4, 1, 1], [0, 121, 5], [0, 11, 451]]"
llama-3.2-1b,full_prompt_final,number,random,2,NOUN,sg,0.986870897155361,0.9761904761904762,0.9815016322089227,462,"[""du"", ""pl"", ""sg""]","[[4, 1, 1], [0, 121, 5], [0, 11, 451]]"
llama-3.2-1b,full_prompt_final,number,random,2,VERB,du,1.0,0.3333333333333333,0.5,3,"[""du"", ""pl"", ""sg""]","[[1, 1, 1], [0, 10, 1], [0, 5, 158]]"
llama-3.2-1b,full_prompt_final,number,random,2,VERB,pl,0.625,0.9090909090909091,0.7407407407407407,11,"[""du"", ""pl"", ""sg""]","[[1, 1, 1], [0, 10, 1], [0, 5, 158]]"
llama-3.2-1b,full_prompt_final,number,random,2,VERB,sg,0.9875,0.9693251533742331,0.978328173374613,163,"[""du"", ""pl"", ""sg""]","[[1, 1, 1], [0, 10, 1], [0, 5, 158]]"
llama-3.2-1b,full_prompt_final,number,random,2,all,du,1.0,0.5555555555555556,0.7142857142857143,9,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 134, 6], [0, 21, 770]]"
llama-3.2-1b,full_prompt_final,number,random,2,all,pl,0.8535031847133758,0.9571428571428572,0.9023569023569024,140,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 134, 6], [0, 21, 770]]"
llama-3.2-1b,full_prompt_final,number,random,2,all,sg,0.9897172236503856,0.9734513274336283,0.9815168897386871,791,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 134, 6], [0, 21, 770]]"
llama-3.2-1b,full_prompt_final,number,random,3,ADJ,du,1.0,0.6666666666666666,0.8,3,"[""du"", ""pl"", ""sg""]","[[2, 1, 0], [0, 3, 1], [0, 2, 185]]"
llama-3.2-1b,full_prompt_final,number,random,3,ADJ,pl,0.5,0.75,0.6,4,"[""du"", ""pl"", ""sg""]","[[2, 1, 0], [0, 3, 1], [0, 2, 185]]"
llama-3.2-1b,full_prompt_final,number,random,3,ADJ,sg,0.9946236559139785,0.9893048128342246,0.9919571045576407,187,"[""du"", ""pl"", ""sg""]","[[2, 1, 0], [0, 3, 1], [0, 2, 185]]"
llama-3.2-1b,full_prompt_final,number,random,3,NOUN,du,0.8571428571428571,1.0,0.9230769230769231,6,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [1, 114, 8], [0, 5, 427]]"
llama-3.2-1b,full_prompt_final,number,random,3,NOUN,pl,0.957983193277311,0.926829268292683,0.9421487603305785,123,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [1, 114, 8], [0, 5, 427]]"
llama-3.2-1b,full_prompt_final,number,random,3,NOUN,sg,0.9816091954022989,0.9884259259259259,0.9850057670126874,432,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [1, 114, 8], [0, 5, 427]]"
llama-3.2-1b,full_prompt_final,number,random,3,VERB,pl,0.8,0.9230769230769231,0.8571428571428571,13,"[""pl"", ""sg""]","[[12, 1], [3, 169]]"
llama-3.2-1b,full_prompt_final,number,random,3,VERB,sg,0.9941176470588236,0.9825581395348837,0.9883040935672515,172,"[""pl"", ""sg""]","[[12, 1], [3, 169]]"
llama-3.2-1b,full_prompt_final,number,random,3,all,du,0.8888888888888888,0.8888888888888888,0.8888888888888888,9,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [1, 129, 10], [0, 10, 781]]"
llama-3.2-1b,full_prompt_final,number,random,3,all,pl,0.9214285714285714,0.9214285714285714,0.9214285714285714,140,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [1, 129, 10], [0, 10, 781]]"
llama-3.2-1b,full_prompt_final,number,random,3,all,sg,0.9873577749683944,0.9873577749683944,0.9873577749683944,791,"[""du"", ""pl"", ""sg""]","[[8, 1, 0], [1, 129, 10], [0, 10, 781]]"
llama-3.2-1b,full_prompt_final,number,random,4,ADJ,pl,0.8,1.0,0.8888888888888888,4,"[""pl"", ""sg""]","[[4, 0], [1, 168]]"
llama-3.2-1b,full_prompt_final,number,random,4,ADJ,sg,1.0,0.9940828402366864,0.9970326409495549,169,"[""pl"", ""sg""]","[[4, 0], [1, 168]]"
llama-3.2-1b,full_prompt_final,number,random,4,NOUN,du,1.0,1.0,1.0,7,"[""du"", ""pl"", ""sg""]","[[7, 0, 0], [0, 118, 9], [0, 6, 477]]"
llama-3.2-1b,full_prompt_final,number,random,4,NOUN,pl,0.9516129032258065,0.9291338582677166,0.9402390438247012,127,"[""du"", ""pl"", ""sg""]","[[7, 0, 0], [0, 118, 9], [0, 6, 477]]"
llama-3.2-1b,full_prompt_final,number,random,4,NOUN,sg,0.9814814814814815,0.9875776397515528,0.9845201238390093,483,"[""du"", ""pl"", ""sg""]","[[7, 0, 0], [0, 118, 9], [0, 6, 477]]"
llama-3.2-1b,full_prompt_final,number,random,4,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 2], [0, 2, 136]]"
llama-3.2-1b,full_prompt_final,number,random,4,VERB,pl,0.6363636363636364,0.7777777777777778,0.7,9,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 2], [0, 2, 136]]"
llama-3.2-1b,full_prompt_final,number,random,4,VERB,sg,0.9855072463768116,0.9855072463768116,0.9855072463768116,138,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 2], [0, 2, 136]]"
llama-3.2-1b,full_prompt_final,number,random,4,all,du,1.0,0.7777777777777778,0.875,9,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 129, 11], [0, 9, 781]]"
llama-3.2-1b,full_prompt_final,number,random,4,all,pl,0.9214285714285714,0.9214285714285714,0.9214285714285714,140,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 129, 11], [0, 9, 781]]"
llama-3.2-1b,full_prompt_final,number,random,4,all,sg,0.9861111111111112,0.9886075949367089,0.9873577749683944,790,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 129, 11], [0, 9, 781]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,ADJ,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 2, 1], [0, 8, 269]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,ADJ,pl,0.2,0.6666666666666666,0.3076923076923077,3,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 2, 1], [0, 8, 269]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,ADJ,sg,0.992619926199262,0.9711191335740073,0.9817518248175182,277,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 2, 1], [0, 8, 269]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,NOUN,du,0.8,0.8,0.8,5,"[""du"", ""pl"", ""sg""]","[[4, 1, 0], [1, 74, 29], [0, 53, 367]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,NOUN,pl,0.578125,0.7115384615384616,0.6379310344827587,104,"[""du"", ""pl"", ""sg""]","[[4, 1, 0], [1, 74, 29], [0, 53, 367]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,NOUN,sg,0.9267676767676768,0.8738095238095238,0.8995098039215687,420,"[""du"", ""pl"", ""sg""]","[[4, 1, 0], [1, 74, 29], [0, 53, 367]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,VERB,du,1.0,1.0,1.0,1,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 13, 1], [0, 9, 106]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,VERB,pl,0.5909090909090909,0.9285714285714286,0.7222222222222222,14,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 13, 1], [0, 9, 106]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,VERB,sg,0.9906542056074766,0.9217391304347826,0.954954954954955,115,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 13, 1], [0, 9, 106]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,all,du,0.8333333333333334,0.7142857142857143,0.7692307692307693,7,"[""du"", ""pl"", ""sg""]","[[5, 1, 1], [1, 89, 31], [0, 70, 742]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,all,pl,0.55625,0.7355371900826446,0.6334519572953736,121,"[""du"", ""pl"", ""sg""]","[[5, 1, 1], [1, 89, 31], [0, 70, 742]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,0,all,sg,0.958656330749354,0.9137931034482759,0.935687263556116,812,"[""du"", ""pl"", ""sg""]","[[5, 1, 1], [1, 89, 31], [0, 70, 742]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,ADJ,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 4, 192]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,ADJ,pl,0.2,1.0,0.3333333333333333,1,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 4, 192]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,ADJ,sg,1.0,0.9795918367346939,0.9896907216494846,196,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 4, 192]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,NOUN,du,1.0,0.8571428571428571,0.9230769230769231,7,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 60, 26], [0, 64, 443]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,NOUN,pl,0.48,0.6976744186046512,0.5687203791469194,86,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 60, 26], [0, 64, 443]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,NOUN,sg,0.9445628997867804,0.873767258382643,0.9077868852459017,507,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 60, 26], [0, 64, 443]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 1], [0, 4, 127]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,VERB,pl,0.5384615384615384,0.875,0.6666666666666666,8,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 1], [0, 4, 127]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,VERB,sg,0.9921875,0.9694656488549618,0.9806949806949807,131,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 7, 1], [0, 4, 127]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,all,du,1.0,0.7272727272727273,0.8421052631578947,11,"[""du"", ""pl"", ""sg""]","[[8, 3, 0], [0, 68, 27], [0, 72, 762]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,all,pl,0.4755244755244755,0.7157894736842105,0.5714285714285714,95,"[""du"", ""pl"", ""sg""]","[[8, 3, 0], [0, 68, 27], [0, 72, 762]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,1,all,sg,0.9657794676806084,0.9136690647482014,0.9390018484288355,834,"[""du"", ""pl"", ""sg""]","[[8, 3, 0], [0, 68, 27], [0, 72, 762]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,ADJ,pl,0.38461538461538464,0.8333333333333334,0.5263157894736842,6,"[""pl"", ""sg""]","[[5, 1], [8, 165]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,ADJ,sg,0.9939759036144579,0.953757225433526,0.9734513274336283,173,"[""pl"", ""sg""]","[[5, 1], [8, 165]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,NOUN,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 103, 41], [0, 27, 415]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,NOUN,pl,0.7923076923076923,0.7152777777777778,0.7518248175182481,144,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 103, 41], [0, 27, 415]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,NOUN,sg,0.9100877192982456,0.9389140271493213,0.9242761692650334,442,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 103, 41], [0, 27, 415]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,VERB,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 11, 0], [0, 23, 137]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,VERB,pl,0.3235294117647059,1.0,0.4888888888888889,11,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 11, 0], [0, 23, 137]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,VERB,sg,0.9927536231884058,0.85625,0.9194630872483222,160,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 11, 0], [0, 23, 137]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,all,du,1.0,0.75,0.8571428571428571,4,"[""du"", ""pl"", ""sg""]","[[3, 0, 1], [0, 119, 42], [0, 58, 717]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,all,pl,0.672316384180791,0.7391304347826086,0.7041420118343196,161,"[""du"", ""pl"", ""sg""]","[[3, 0, 1], [0, 119, 42], [0, 58, 717]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,2,all,sg,0.9434210526315789,0.9251612903225807,0.9342019543973942,775,"[""du"", ""pl"", ""sg""]","[[3, 0, 1], [0, 119, 42], [0, 58, 717]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,3,ADJ,du,0.125,0.5,0.2,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 5, 1], [7, 21, 87]]"
llama-3.2-1b,full_prompt_final,number,root-heldout,3,ADJ,pl,0.19230769230769232,0.8333333333333334,0.3125,6,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 5, 1], [7, 21, 87]]"
